HOSTNAME,TIME,NET,MEM,CPU
nehalem-wn22.grid.pub.ro,1432503145,69162,5646676,0.32
nehalem-wn22.grid.pub.ro,1432503145,69162,5646632,0.32
nehalem-wn22.grid.pub.ro,1432503175,258469,5765268,0.98
nehalem-wn22.grid.pub.ro,1432503175,258469,5765268,0.98
nehalem-wn22.grid.pub.ro,1432503205,240709,5333268,1.09
nehalem-wn22.grid.pub.ro,1432503205,240709,5333268,1.09
