HOSTNAME,TIME,NET,MEM,CPU
opteron-wn13.grid.pub.ro,1432689091,78752,16183944,1.19
opteron-wn13.grid.pub.ro,1432689091,78752,16186532,1.19
opteron-wn13.grid.pub.ro,1432689121,22388,16104672,1.97
opteron-wn13.grid.pub.ro,1432689121,22388,16104672,1.97
opteron-wn13.grid.pub.ro,1432689151,25437,15650228,2.29
opteron-wn13.grid.pub.ro,1432689151,25437,15651016,2.29
